order_id,product_id,quantity,price,total
ORD-000427,68457cfd-15e1-4596-a81f-3df9fe90b61c,1,784.19,784.19
ORD-000427,532fb4b4-b30a-4ecd-a59f-88383b1b4111,2,766.67,1533.34
ORD-000428,21f90a72-45a0-4a27-aeaa-7f370cca438e,2,87.06,174.12
ORD-000428,315e1105-d13a-4238-9da3-93dd8555b2b0,1,641.08,641.08
ORD-000429,dc0d3770-971f-4886-a3a5-52d5d3432e38,2,329.45,658.9
ORD-000429,c5cb56bf-36b3-4b90-9e9f-1e49aa762838,2,666.82,1333.64
ORD-000429,28ceec8b-a2b2-40ba-a0f6-14292187fede,1,738.36,738.36
ORD-000429,3f35308c-7fb2-4c8c-8aaa-2f60914da1cc,2,238.64,477.28
ORD-000430,dbd238cd-421d-41ef-a210-82c1c00cf62c,1,982.47,982.47
ORD-000430,454b4bb2-e284-45c4-bbdf-2eb6aa50e3f4,1,602.21,602.21
ORD-000430,def4bb75-19e7-4d7c-8886-339395c44fc5,2,1055.73,2111.46
ORD-000430,2393bff1-4e45-46ea-a406-e25b2af55019,1,577.02,577.02
ORD-000430,67ec5461-6b1d-41ec-84d3-3b4ffe2f9592,1,147.22,147.22
ORD-000431,6e0a26d0-33df-4412-83c4-f2d36c0ac262,3,911.78,2735.34
ORD-000431,5a9eb21e-edd6-45d1-8aca-409e73e04659,1,416.28,416.28
ORD-000431,4e71de59-4d7f-4ba4-908e-5b6eb0550621,3,828.97,2486.91
ORD-000432,c5ff2331-db2f-4ecd-a938-d8b6c34e174d,1,787.59,787.59
ORD-000432,2e8fd2aa-3e7f-4fb1-aa6b-1c3738a5a388,3,611.91,1835.73
ORD-000432,3d75e4dd-8c0d-4ca1-b8fc-94899558f59d,3,301.08,903.24
ORD-000432,0e5bd978-c61f-4398-846f-ef3d11025b05,1,534.4,534.4
ORD-000432,94ba6334-cdc4-44a9-ab94-f80a2c07b053,1,605.75,605.75
ORD-000433,7bf80092-7e1d-4c0b-9907-d08c279385b7,3,571.76,1715.28
ORD-000433,4e71de59-4d7f-4ba4-908e-5b6eb0550621,2,732.04,1464.08
ORD-000433,cc50103c-c090-40dd-b09e-129491b983e4,1,378.0,378.0
ORD-000433,8e0f4ddc-7f59-4218-b3c4-d3f34125168a,2,90.49,180.98
ORD-000434,6e0a26d0-33df-4412-83c4-f2d36c0ac262,3,861.8,2585.3999999999996
ORD-000434,0e5bd978-c61f-4398-846f-ef3d11025b05,1,543.24,543.24
ORD-000434,4208330c-150b-463f-a7c7-0673090914e8,2,551.81,1103.62
ORD-000434,e3bfcdbd-04e2-4a88-a250-358045a9c86a,1,866.27,866.27
ORD-000435,94cae71c-088a-4a34-a24f-4a036fd8264a,2,616.67,1233.34
ORD-000435,a41172e5-d44c-45e7-a8b1-243eee76a01d,2,344.89,689.78
ORD-000435,f8fe12a5-1e45-46db-b206-769db4270f04,3,784.92,2354.7599999999998
ORD-000436,37e48379-d810-4be1-90e2-195c0f2f6de5,3,197.34,592.02
ORD-000437,e4f440b3-e2e8-4c4c-b460-5938baf5fc34,3,695.43,2086.29
ORD-000437,63c48bf1-fad6-4da1-8140-67b2bb06d791,1,650.61,650.61
ORD-000437,7bf80092-7e1d-4c0b-9907-d08c279385b7,2,491.5,983.0
ORD-000438,ba6ea82d-d057-4aef-8f9e-030ff94edeea,2,40.67,81.34
ORD-000438,45b5ae49-50c4-4c7a-bc7f-d2216d170c3f,1,213.55,213.55
ORD-000438,0166f91f-430b-4bdb-9f7a-561e622896ec,1,745.72,745.72
ORD-000439,41a3d19b-1c8e-4a8e-a78e-e77252917c55,1,649.62,649.62
ORD-000439,4b62729d-5443-4aea-9021-7b3065cb276f,1,827.61,827.61
ORD-000439,3855fb85-8e60-4c4c-8d0c-d5e1d0b73a24,2,53.93,107.86
ORD-000439,99371c9b-acdd-4ec1-8eb4-e4d45fffae47,2,332.41,664.82
ORD-000440,ef7d92e4-6287-4a2d-8551-d5d2a4a51d5d,1,719.91,719.91
ORD-000441,4e71de59-4d7f-4ba4-908e-5b6eb0550621,3,824.42,2473.2599999999998
ORD-000441,ca25b56a-0fbb-4e75-90e5-e214ad3b390d,3,589.7,1769.1000000000001
ORD-000441,4375b157-2438-422b-aa81-33c6480a48b2,3,280.51,841.53
ORD-000441,315e1105-d13a-4238-9da3-93dd8555b2b0,1,702.5,702.5
ORD-000441,671a5b36-3c48-4567-a517-7dba3fb1d09f,1,853.73,853.73
ORD-000442,7f860829-11cb-4357-9a02-efdfb77649ae,2,677.99,1355.98
ORD-000442,d1f03c1c-8c75-4b6a-856e-4d8177b8e3b5,1,853.97,853.97
ORD-000442,8569c478-c99b-4c60-be7e-5a1563b3a4e2,3,557.35,1672.0500000000002
ORD-000443,87db6283-4935-4d50-b89b-026c1918a3f4,3,160.22,480.65999999999997
ORD-000443,420bcdba-4659-4262-8b2a-e1be49145905,2,227.55,455.1
ORD-000444,7b766140-2096-40c6-bd41-30e19a9cfa16,2,998.29,1996.58
ORD-000444,c9543a40-1b4c-4e7b-9ac1-572e5b495f5e,1,146.0,146.0
ORD-000444,caf918e8-9227-4c43-a07c-5d2636c70c4a,2,164.06,328.12
ORD-000444,3f35308c-7fb2-4c8c-8aaa-2f60914da1cc,2,280.24,560.48
ORD-000444,ef5f3f32-50c4-44aa-a8cf-b70c38a7c67e,3,164.71,494.13
ORD-000445,55ecc7b8-3b15-452b-b56f-ed44d9daea49,3,741.1,2223.3
ORD-000445,c9360b39-4f2d-480b-82ce-6da8c789fa7f,1,587.8,587.8
ORD-000445,b67caa36-478c-44e8-955c-980b0edb39fc,1,946.66,946.66
ORD-000445,9be2b865-2317-4f5b-b405-3f012f0bb8fb,1,36.9,36.9
ORD-000445,6e0a26d0-33df-4412-83c4-f2d36c0ac262,3,871.38,2614.14
ORD-000446,97d6315b-705c-4cdf-a248-799ac6907757,1,46.22,46.22
ORD-000446,bf47ea32-f0cd-4cbe-89ea-3949a76eb378,3,500.44,1501.32
ORD-000446,67ec5461-6b1d-41ec-84d3-3b4ffe2f9592,2,162.92,325.84
ORD-000446,0dc39a14-a7b4-4bef-aed4-4e5d8a05457e,2,331.12,662.24
ORD-000446,f04f4f12-96b4-4d8e-aada-f268607e003c,3,658.68,1976.04
ORD-000447,7b766140-2096-40c6-bd41-30e19a9cfa16,2,988.29,1976.58
ORD-000447,ee6204b7-db26-4235-8b62-6e5b3224061d,2,742.23,1484.46
ORD-000447,d1f03c1c-8c75-4b6a-856e-4d8177b8e3b5,1,935.05,935.05
ORD-000448,1bf69c20-872b-4d71-b68d-62ddaa662a91,1,21.55,21.55
ORD-000448,366aced0-fca0-4552-b005-693380619df5,1,339.87,339.87
ORD-000448,3cecfc42-0caa-4b16-8136-54fbbbef5d7e,2,929.67,1859.34
ORD-000448,23584003-2f84-4c24-b742-910c8bd156f0,2,636.11,1272.22
ORD-000449,6ebe25ff-c064-4e89-8b8a-59882bad12d8,1,180.42,180.42
ORD-000449,90cd07ed-a352-4b36-a0cc-b00bc3a206d0,1,15.48,15.48
ORD-000449,2f0b1d71-f73d-47c1-b0be-55161f273d55,3,712.44,2137.32
ORD-000449,15725fd3-bcc9-4d75-b86d-13a46fb28e30,1,619.63,619.63
ORD-000450,caf918e8-9227-4c43-a07c-5d2636c70c4a,1,161.03,161.03
ORD-000450,7a5f0e72-27b0-4209-a5fc-b169a612ba9f,1,715.56,715.56
ORD-000450,fcbb56a1-b862-4fb2-88fe-ed0472814307,1,401.39,401.39
ORD-000451,60b84dd6-d802-4494-8360-067cf1e8e22e,3,326.62,979.86
ORD-000451,ef7d92e4-6287-4a2d-8551-d5d2a4a51d5d,1,623.92,623.92
ORD-000451,1f2074d5-523f-42fc-b2e4-847619e94cc4,3,11.35,34.05
ORD-000451,405bebd4-be7d-4505-a89f-6ef992011c8b,2,909.33,1818.66
ORD-000451,3278b24e-b3ba-4f5e-b1ac-eee48208f7d9,3,830.39,2491.17
ORD-000452,5f4b66a4-629f-416e-bdb6-36f673204882,1,392.68,392.68
ORD-000452,c9543a40-1b4c-4e7b-9ac1-572e5b495f5e,3,159.01,477.03
ORD-000452,da096c2a-6ee1-4f2c-83b3-0f2f76fe15c9,2,159.84,319.68
ORD-000452,87db6283-4935-4d50-b89b-026c1918a3f4,1,141.8,141.8
ORD-000452,ee6204b7-db26-4235-8b62-6e5b3224061d,3,806.39,2419.17
ORD-000453,10483ae3-3fc2-4384-bd7a-62aea10b3754,2,813.13,1626.26
ORD-000453,10f6e3af-8e9e-4f38-811a-f929a91d59eb,2,249.5,499.0
ORD-000454,0fa5d429-0e39-4bb5-8b14-2d77fd17e378,2,590.86,1181.72
ORD-000454,23ee362b-698c-426d-b18f-b3237ab9e2e7,2,345.42,690.84
ORD-000454,aff02d9a-6315-48db-bf3e-dcdb7e9d4d93,2,23.27,46.54
ORD-000454,7425f7d5-c9e3-4485-b539-cf6ebe8f8a25,2,826.23,1652.46
ORD-000454,67ec5461-6b1d-41ec-84d3-3b4ffe2f9592,1,154.61,154.61
ORD-000455,16664571-6011-4d6e-b585-66afb586279a,1,508.29,508.29
ORD-000455,da096c2a-6ee1-4f2c-83b3-0f2f76fe15c9,1,140.58,140.58
ORD-000455,b0d968cc-2620-4a46-9cdc-3171d64b59b6,1,277.58,277.58
ORD-000455,28ceec8b-a2b2-40ba-a0f6-14292187fede,1,817.5,817.5
ORD-000456,d1f03c1c-8c75-4b6a-856e-4d8177b8e3b5,1,905.98,905.98
ORD-000456,acbfdf46-7f51-4371-bcd1-bd2f84a61541,3,152.79,458.37
ORD-000456,1bf69c20-872b-4d71-b68d-62ddaa662a91,2,21.92,43.84
ORD-000456,f04f4f12-96b4-4d8e-aada-f268607e003c,3,751.64,2254.92
ORD-000457,c3522c3b-6d84-4b59-8d46-dfd3c8e5a9d2,1,456.84,456.84
ORD-000457,8be9d6b9-e56b-4c5e-a460-748e7c075dae,2,653.44,1306.88
ORD-000458,c9360b39-4f2d-480b-82ce-6da8c789fa7f,3,565.54,1696.62
ORD-000459,ede6f4f1-bcc6-44d7-9392-ab4a6ce2a110,2,72.84,145.68
ORD-000459,671a5b36-3c48-4567-a517-7dba3fb1d09f,2,753.18,1506.36
ORD-000460,85426297-26fc-49a2-a69e-0a4e6af9a45c,2,450.72,901.44
ORD-000460,15725fd3-bcc9-4d75-b86d-13a46fb28e30,1,634.32,634.32
ORD-000460,cc9e8554-b363-43de-94d4-cd8918d96dfb,1,420.15,420.15
ORD-000460,893204df-ac13-4689-9a88-7bca558213da,2,839.94,1679.88
ORD-000461,0166f91f-430b-4bdb-9f7a-561e622896ec,3,710.22,2130.66
ORD-000461,60b84dd6-d802-4494-8360-067cf1e8e22e,2,340.41,680.82
ORD-000461,deff3d30-fa21-4823-b63c-3d4e6842e6c5,3,149.41,448.23
ORD-000462,41465d3a-ed68-4b53-8996-44e7f759d179,1,640.25,640.25
ORD-000462,fb016ade-5c71-45c2-9cf9-04683455a4d4,1,930.77,930.77
ORD-000462,bf47ea32-f0cd-4cbe-89ea-3949a76eb378,2,489.09,978.18
ORD-000462,ee6671b0-66ad-4c31-8384-1f21d0621b8d,1,464.72,464.72
ORD-000462,ca25b56a-0fbb-4e75-90e5-e214ad3b390d,3,666.07,1998.21
ORD-000463,f7e68e0f-782c-4aac-a779-0c44ad195769,1,137.48,137.48
ORD-000463,050d253d-22dc-473f-813b-6faf3727d9a4,2,306.58,613.16
ORD-000464,1bf69c20-872b-4d71-b68d-62ddaa662a91,3,23.06,69.17999999999999
ORD-000464,f10acdec-95f8-4977-a21d-8254c9fbf5ba,3,325.45,976.3499999999999
ORD-000464,10f847f0-0a23-402a-bb45-480ffa6e1098,2,277.22,554.44
ORD-000465,9b91e12d-ce6e-4b84-8a85-1e6f0746fc96,3,743.82,2231.46
ORD-000465,8899b0dc-71a0-4fa0-a6b0-ac9f5ce7480c,2,19.68,39.36
ORD-000465,26fdd0a3-d3c1-4b32-958b-645ecf7fc069,2,957.73,1915.46
ORD-000466,cc9e8554-b363-43de-94d4-cd8918d96dfb,2,469.71,939.42
ORD-000466,8be9d6b9-e56b-4c5e-a460-748e7c075dae,2,592.4,1184.8
ORD-000466,c5cb56bf-36b3-4b90-9e9f-1e49aa762838,2,719.51,1439.02
ORD-000466,aff02d9a-6315-48db-bf3e-dcdb7e9d4d93,3,20.83,62.489999999999995
ORD-000467,c9360b39-4f2d-480b-82ce-6da8c789fa7f,3,507.28,1521.84
ORD-000467,419ec84b-1236-48c4-8bc5-a1a124851553,3,1005.39,3016.17
ORD-000467,df68296b-c1d5-4644-96ef-390a77c22380,2,142.13,284.26
ORD-000467,7bf80092-7e1d-4c0b-9907-d08c279385b7,3,547.85,1643.5500000000002
ORD-000468,1a037248-f604-4a40-8f01-a1ec98cba9ba,2,877.68,1755.36
ORD-000468,061a25ae-bdae-4ffd-90d4-f3ab3e8ecefe,1,257.84,257.84
ORD-000468,f9fc8038-04f0-432b-a50c-a7a5af2a2345,2,12.23,24.46
ORD-000468,588a421a-a76c-48f5-b9cc-3d7953860c8a,3,383.61,1150.83
ORD-000469,10483ae3-3fc2-4384-bd7a-62aea10b3754,3,697.48,2092.44
ORD-000470,b93cddf2-6537-4127-8ce2-624f9aa29834,2,222.21,444.42
ORD-000470,6e0a26d0-33df-4412-83c4-f2d36c0ac262,3,810.01,2430.0299999999997
ORD-000470,aaac043e-d176-493d-8b2f-408bdd5e57ad,3,381.48,1144.44
ORD-000470,1f2074d5-523f-42fc-b2e4-847619e94cc4,3,11.44,34.32
ORD-000470,5efd7556-eb0c-4dac-bf16-a67ac3bf34ab,1,495.54,495.54
ORD-000471,b93cddf2-6537-4127-8ce2-624f9aa29834,2,232.81,465.62
ORD-000471,2921a438-07b9-461e-95bf-ae0600aa711e,2,263.04,526.08
ORD-000471,7a5f0e72-27b0-4209-a5fc-b169a612ba9f,2,805.42,1610.84
ORD-000472,9be2b865-2317-4f5b-b405-3f012f0bb8fb,1,38.0,38.0
ORD-000472,8899b0dc-71a0-4fa0-a6b0-ac9f5ce7480c,3,20.89,62.67
ORD-000473,e3bfcdbd-04e2-4a88-a250-358045a9c86a,3,716.37,2149.11
ORD-000473,1f2074d5-523f-42fc-b2e4-847619e94cc4,2,10.23,20.46
ORD-000473,d772ec05-2262-4b97-8c5b-0d43fe6340db,1,97.06,97.06
ORD-000473,23ee362b-698c-426d-b18f-b3237ab9e2e7,2,332.56,665.12
ORD-000474,def4bb75-19e7-4d7c-8886-339395c44fc5,3,996.67,2990.0099999999998
ORD-000474,937bff8a-d5ab-43ab-b22a-f408ac90f9f1,3,1050.16,3150.4800000000005
ORD-000474,7c34cee5-7109-4ee9-9ee2-570dc90f5978,3,857.61,2572.83
ORD-000474,1c70a4e2-230e-46e1-9e16-4002dc16d033,3,1030.2,3090.6000000000004
ORD-000474,366aced0-fca0-4552-b005-693380619df5,3,367.35,1102.0500000000002
ORD-000475,dbbd5b7a-a62d-4a45-be8f-920ae39e8608,1,937.63,937.63
ORD-000476,4e71de59-4d7f-4ba4-908e-5b6eb0550621,3,735.73,2207.19
ORD-000476,97d6315b-705c-4cdf-a248-799ac6907757,3,54.86,164.57999999999998
ORD-000477,bf47ea32-f0cd-4cbe-89ea-3949a76eb378,2,499.1,998.2
ORD-000477,909c4825-1e5b-4389-b3fa-c87e6de42a78,1,506.02,506.02
ORD-000478,dbbd5b7a-a62d-4a45-be8f-920ae39e8608,2,815.58,1631.16
ORD-000478,f04f4f12-96b4-4d8e-aada-f268607e003c,2,712.2,1424.4
ORD-000478,2a9062a5-1a82-4732-863d-fa089ad07586,1,497.96,497.96
ORD-000478,366aced0-fca0-4552-b005-693380619df5,2,341.53,683.06
ORD-000479,5495fe5e-67f1-4652-aedc-41136b95eee7,2,429.01,858.02
ORD-000479,405bebd4-be7d-4505-a89f-6ef992011c8b,3,843.12,2529.36
ORD-000479,c5cb56bf-36b3-4b90-9e9f-1e49aa762838,3,684.74,2054.2200000000003
ORD-000479,dbd238cd-421d-41ef-a210-82c1c00cf62c,2,866.49,1732.98
ORD-000480,bd7b09b1-2139-484c-975c-6adc6bf68daa,3,220.08,660.24
ORD-000480,6059b6db-a71e-4aa4-a462-aa577d13efcd,2,78.77,157.54
ORD-000480,909c4825-1e5b-4389-b3fa-c87e6de42a78,1,545.3,545.3
ORD-000480,3855fb85-8e60-4c4c-8d0c-d5e1d0b73a24,2,55.07,110.14
ORD-000480,55ecc7b8-3b15-452b-b56f-ed44d9daea49,3,715.21,2145.63
ORD-000481,366aced0-fca0-4552-b005-693380619df5,1,374.84,374.84
ORD-000481,4208330c-150b-463f-a7c7-0673090914e8,3,537.6,1612.8000000000002
ORD-000481,7c34cee5-7109-4ee9-9ee2-570dc90f5978,3,870.93,2612.79
ORD-000481,405bebd4-be7d-4505-a89f-6ef992011c8b,1,794.87,794.87
ORD-000482,c9543a40-1b4c-4e7b-9ac1-572e5b495f5e,3,150.31,450.93
ORD-000482,ee6204b7-db26-4235-8b62-6e5b3224061d,3,775.73,2327.19
ORD-000483,631da773-6e64-4717-9bd6-3ea10ab8a8a8,1,539.6,539.6
ORD-000483,6672fd4f-9690-4544-a0aa-73d3d13c3143,3,876.22,2628.66
ORD-000483,41a3d19b-1c8e-4a8e-a78e-e77252917c55,2,725.69,1451.38
ORD-000483,b93cddf2-6537-4127-8ce2-624f9aa29834,3,235.8,707.4000000000001
ORD-000484,5a9eb21e-edd6-45d1-8aca-409e73e04659,3,400.15,1200.4499999999998
ORD-000484,89b21998-89f0-438d-9c22-841ebc194ee5,3,647.29,1941.87
ORD-000485,d11a42dd-8e96-4213-9ac0-1c7d97019f1e,2,81.19,162.38
ORD-000485,0dc39a14-a7b4-4bef-aed4-4e5d8a05457e,2,390.23,780.46
ORD-000485,63a41a01-c853-4665-b54a-1ee98a25cc24,2,549.67,1099.34
ORD-000485,df68296b-c1d5-4644-96ef-390a77c22380,1,142.97,142.97
ORD-000485,b93cddf2-6537-4127-8ce2-624f9aa29834,1,222.36,222.36
ORD-000486,c9360b39-4f2d-480b-82ce-6da8c789fa7f,3,486.63,1459.8899999999999
ORD-000486,588a421a-a76c-48f5-b9cc-3d7953860c8a,1,376.61,376.61
ORD-000487,909c4825-1e5b-4389-b3fa-c87e6de42a78,2,595.77,1191.54
ORD-000487,e3bfcdbd-04e2-4a88-a250-358045a9c86a,2,835.52,1671.04
ORD-000487,71cc17b0-7afa-4146-b237-990ccd566c1c,3,500.17,1500.51
ORD-000487,8a5a9ca5-73e4-4ebd-91df-9e78783ac1fd,1,36.05,36.05
ORD-000488,0166f91f-430b-4bdb-9f7a-561e622896ec,3,626.56,1879.6799999999998
ORD-000489,5efd7556-eb0c-4dac-bf16-a67ac3bf34ab,1,495.11,495.11
ORD-000490,fa407e03-eb2d-4941-86fb-c31db86db758,3,307.29,921.8700000000001
ORD-000491,2a9062a5-1a82-4732-863d-fa089ad07586,2,483.65,967.3
ORD-000491,2921a438-07b9-461e-95bf-ae0600aa711e,2,260.57,521.14
ORD-000492,b70acae6-2103-41b9-a113-f23f9b293a5d,1,423.09,423.09
ORD-000493,2e8fd2aa-3e7f-4fb1-aa6b-1c3738a5a388,2,591.65,1183.3
ORD-000493,6672fd4f-9690-4544-a0aa-73d3d13c3143,1,797.86,797.86
ORD-000493,b93cddf2-6537-4127-8ce2-624f9aa29834,2,221.56,443.12
ORD-000493,c5784eab-50a3-47c7-8dbe-00213caf5933,3,675.57,2026.71
ORD-000494,63c48bf1-fad6-4da1-8140-67b2bb06d791,2,622.9,1245.8
ORD-000494,2aa43396-ca8f-433d-b472-4df14fcbbadf,1,339.99,339.99
ORD-000494,1f2074d5-523f-42fc-b2e4-847619e94cc4,3,10.91,32.730000000000004
ORD-000494,5e97e495-e132-433b-9087-b8df43ed91c6,1,87.97,87.97
ORD-000495,16664571-6011-4d6e-b585-66afb586279a,3,573.95,1721.8500000000001
ORD-000495,b0d968cc-2620-4a46-9cdc-3171d64b59b6,2,304.02,608.04
ORD-000495,28ceec8b-a2b2-40ba-a0f6-14292187fede,2,729.51,1459.02
ORD-000495,1f2074d5-523f-42fc-b2e4-847619e94cc4,1,11.56,11.56
ORD-000496,bfc6e01d-0aeb-4c5c-906e-9c4b32bd6a2c,1,429.29,429.29
ORD-000496,d74ab3e8-a38b-4065-b223-4565aaade398,2,398.14,796.28
ORD-000496,0d7a085b-b4d5-419f-ad5e-9f79d6908bb0,3,886.39,2659.17
ORD-000496,10f6e3af-8e9e-4f38-811a-f929a91d59eb,1,256.86,256.86
ORD-000497,aff02d9a-6315-48db-bf3e-dcdb7e9d4d93,2,21.86,43.72
ORD-000497,6382aa8f-7015-49da-8e2b-33206e5d3fb4,3,26.19,78.57000000000001
ORD-000497,6ebe25ff-c064-4e89-8b8a-59882bad12d8,2,208.87,417.74
ORD-000497,4375b157-2438-422b-aa81-33c6480a48b2,2,335.16,670.32
ORD-000497,ad82f489-80fb-4ab2-bdcb-13e79d0e35fb,1,673.63,673.63
ORD-000498,dbbd5b7a-a62d-4a45-be8f-920ae39e8608,3,884.93,2654.79
ORD-000498,21f90a72-45a0-4a27-aeaa-7f370cca438e,3,86.44,259.32
ORD-000499,28ceec8b-a2b2-40ba-a0f6-14292187fede,3,760.86,2282.58
ORD-000499,c5cb56bf-36b3-4b90-9e9f-1e49aa762838,3,664.44,1993.3200000000002
ORD-000499,d772ec05-2262-4b97-8c5b-0d43fe6340db,1,101.3,101.3
ORD-000499,60d6813e-5f16-468e-9c55-9bef30b5a553,1,504.86,504.86
ORD-000500,ff22512f-6c6f-4752-9f58-caec61b6cb91,3,691.89,2075.67
ORD-000500,90cd07ed-a352-4b36-a0cc-b00bc3a206d0,2,13.58,27.16
ORD-000501,def4bb75-19e7-4d7c-8886-339395c44fc5,3,931.37,2794.11
ORD-000501,9bc4a986-aa96-4d57-b920-cf93e12654d8,1,275.65,275.65
ORD-000501,9b91e12d-ce6e-4b84-8a85-1e6f0746fc96,3,742.21,2226.63
ORD-000502,60d6813e-5f16-468e-9c55-9bef30b5a553,3,513.04,1539.12
ORD-000502,050d253d-22dc-473f-813b-6faf3727d9a4,1,356.84,356.84
ORD-000502,f8fe12a5-1e45-46db-b206-769db4270f04,2,887.42,1774.84
ORD-000502,3278b24e-b3ba-4f5e-b1ac-eee48208f7d9,2,788.27,1576.54
ORD-000503,7bf80092-7e1d-4c0b-9907-d08c279385b7,2,553.06,1106.12
ORD-000503,da096c2a-6ee1-4f2c-83b3-0f2f76fe15c9,1,147.22,147.22
ORD-000503,10483ae3-3fc2-4384-bd7a-62aea10b3754,1,803.1,803.1
ORD-000503,aaac043e-d176-493d-8b2f-408bdd5e57ad,3,427.88,1283.6399999999999
ORD-000504,2f0b1d71-f73d-47c1-b0be-55161f273d55,3,688.62,2065.86
ORD-000504,f8fe12a5-1e45-46db-b206-769db4270f04,2,828.15,1656.3
ORD-000504,3d75e4dd-8c0d-4ca1-b8fc-94899558f59d,3,321.42,964.26
ORD-000504,3855fb85-8e60-4c4c-8d0c-d5e1d0b73a24,1,56.57,56.57
ORD-000504,b70acae6-2103-41b9-a113-f23f9b293a5d,3,430.52,1291.56
ORD-000505,5a9eb21e-edd6-45d1-8aca-409e73e04659,2,421.16,842.32
ORD-000505,6672fd4f-9690-4544-a0aa-73d3d13c3143,1,876.26,876.26
ORD-000506,90ef69e2-4c38-4a58-abf2-7ca075f0ef61,2,379.33,758.66
ORD-000506,2921a438-07b9-461e-95bf-ae0600aa711e,1,243.62,243.62
ORD-000507,c5784eab-50a3-47c7-8dbe-00213caf5933,2,776.91,1553.82
ORD-000507,67ec5461-6b1d-41ec-84d3-3b4ffe2f9592,3,152.87,458.61
ORD-000507,bce24858-fad5-4c3f-98b1-e71187222c2b,2,475.92,951.84
ORD-000507,3d3df6c1-f288-472e-a21b-3132cb59b383,3,555.65,1666.9499999999998
ORD-000507,fa407e03-eb2d-4941-86fb-c31db86db758,2,353.96,707.92
ORD-000508,4ff0f9b1-185b-464f-a09f-8af3db013013,3,382.21,1146.6299999999999
ORD-000508,6672fd4f-9690-4544-a0aa-73d3d13c3143,3,842.9,2528.7
ORD-000508,e4f440b3-e2e8-4c4c-b460-5938baf5fc34,3,694.83,2084.4900000000002
ORD-000508,37e48379-d810-4be1-90e2-195c0f2f6de5,1,180.51,180.51
ORD-000509,0d7a085b-b4d5-419f-ad5e-9f79d6908bb0,3,874.91,2624.73
ORD-000510,9ef2e0e9-2048-4cf7-a441-d92d6fdc3f63,1,925.22,925.22
ORD-000510,7c34cee5-7109-4ee9-9ee2-570dc90f5978,1,859.5,859.5
ORD-000510,60b84dd6-d802-4494-8360-067cf1e8e22e,2,298.93,597.86
ORD-000511,e3bfcdbd-04e2-4a88-a250-358045a9c86a,3,780.4,2341.2
ORD-000511,33842d9c-8a4f-479f-953b-efa0ab91e543,2,733.31,1466.62
ORD-000512,41465d3a-ed68-4b53-8996-44e7f759d179,1,628.15,628.15
ORD-000512,fa407e03-eb2d-4941-86fb-c31db86db758,2,309.02,618.04
ORD-000512,3cecfc42-0caa-4b16-8136-54fbbbef5d7e,1,965.42,965.42
ORD-000512,909c4825-1e5b-4389-b3fa-c87e6de42a78,3,521.59,1564.77
ORD-000513,8569c478-c99b-4c60-be7e-5a1563b3a4e2,2,570.28,1140.56
ORD-000513,cc9e8554-b363-43de-94d4-cd8918d96dfb,3,429.8,1289.4
ORD-000513,ff22512f-6c6f-4752-9f58-caec61b6cb91,1,630.52,630.52
ORD-000513,2921a438-07b9-461e-95bf-ae0600aa711e,2,263.25,526.5
ORD-000514,10f6e3af-8e9e-4f38-811a-f929a91d59eb,3,245.54,736.62
ORD-000515,c5784eab-50a3-47c7-8dbe-00213caf5933,1,789.36,789.36
ORD-000515,7c34cee5-7109-4ee9-9ee2-570dc90f5978,2,923.8,1847.6
ORD-000515,2393bff1-4e45-46ea-a406-e25b2af55019,3,494.01,1482.03
ORD-000515,8899b0dc-71a0-4fa0-a6b0-ac9f5ce7480c,1,19.84,19.84
ORD-000515,c9543a40-1b4c-4e7b-9ac1-572e5b495f5e,3,163.38,490.14
ORD-000516,e4f440b3-e2e8-4c4c-b460-5938baf5fc34,3,761.23,2283.69
ORD-000517,b0bf5af1-fb0c-44d2-a03e-9803a9d3d464,1,165.72,165.72
ORD-000517,315e1105-d13a-4238-9da3-93dd8555b2b0,3,640.74,1922.22
ORD-000517,2393bff1-4e45-46ea-a406-e25b2af55019,2,538.59,1077.18
ORD-000517,8d81191f-438b-4926-bebb-c3e8f4501a6a,1,554.86,554.86
ORD-000517,faab82fa-51cf-4676-bff7-2f7bf7b28cf3,3,670.96,2012.88
ORD-000518,74d41359-c624-44ba-8f3e-f9a3c9978f5a,3,596.55,1789.6499999999999
ORD-000518,dbd238cd-421d-41ef-a210-82c1c00cf62c,3,944.26,2832.7799999999997
ORD-000519,9077a69a-7977-4d2e-bee5-aadf01e84cc6,3,847.87,2543.61
ORD-000519,faab82fa-51cf-4676-bff7-2f7bf7b28cf3,1,693.93,693.93
ORD-000519,68d81f9a-9cc0-4b20-9838-257ad1927777,1,109.49,109.49
ORD-000519,fa85c5bc-4464-4fe6-8dbe-c31c9deff2a4,3,166.18,498.54
ORD-000520,faab82fa-51cf-4676-bff7-2f7bf7b28cf3,2,665.84,1331.68
ORD-000520,3f35308c-7fb2-4c8c-8aaa-2f60914da1cc,2,271.16,542.32
ORD-000521,5efd7556-eb0c-4dac-bf16-a67ac3bf34ab,1,479.44,479.44
ORD-000521,454b7ebc-fee8-4590-a620-8eb467fecb64,2,568.23,1136.46
ORD-000522,75be87b1-b37b-4a23-aed6-08cc34a651ac,2,434.32,868.64
ORD-000522,23584003-2f84-4c24-b742-910c8bd156f0,2,573.55,1147.1
